block_off	str_off	speaker	text	english	status
0x5fdf8	0x120	ブージ	帰り途中、北の方角に大型のデーモンが数十匹飛んで行くのが見えた。\n様子を見に行きたい、付いて来てくれ。	On my way home I saw dozens of\nbig {Demon}s flying north.\nI want to check it out. Come\nwith me.	
0x5fdf8	0x17a	ウォーリック	そんなッ・・・俺、武器らしい物なんて持ってないぞぉ。	But... I don't have anything\nlike a real weapon.	
0x5fdf8	0x1b3	ブージ	大丈夫、デーモンを見たのは１時間ほど前だ。\n鉢合せになる事はないだろう。\nさあっ、行こう。	It's fine, I saw the {Demon}s\nabout an hour ago.\nWe won't run into them.\nCome on, let's go.	
0x5fdf8	0x215		ブージが仲間に加わった。	{Booj} joined the party.	
0x5fdf8	0x22a	ブージ	すまんな、ウォーリック。\n一緒に行けなくて。\nそれから俺、ダ　ンを引取る事にしたよ。	Sorry, {Warrick}, that I can't\ncome along.\nAlso, I've decided to take in\n{Dan}.	
0x5fdf8	0x26e	ウォーリック	・・・そうか。	...I see.	
0x5fdf8	0x282	ブージ	それに、狩りに連れて行こうと思っている。\n強い男にしてやりたい。	I mean to take him hunting, too.\nI want to make a strong man\nof him.	
0x5fdf8	0x2c1		パラエ\nあらっ、ウォーリックじゃない。\nこんな朝早くどうしたの。\nカパイ	Parae\nWell, if it isn't {Warrick}.\nWhat brings you out so early?\nKapai,	
0x5fdf8	0x2ec		なら、見張りの当番で裏の門にいるわよ。	if you mean him, he's on watch\nat the back gate.	
0x5fdf8	0x305		パラエ\nあらっ、ブージおかえり。\n狩りの方はどうだった？\nパラエ\nあなたも旅の生活なんかやめて、そろそろ身を固めた方がいいんじゃないかい？\nなんなら、いい人紹介しようか？	Parae\nOh, {Booj}, welcome back.\nHow was the hunt?\pParae\nMaybe it's time you gave up the\ntraveling life and settled down?\nWant me to introduce you to a\nnice girl?	
0x5fdf8	0x372		パラエ\n旅に出るんだってねぇ。\nまぁ、あなた達の家の事はまかせな。\nいつ帰って来てもいい様に、ちゃんと管理しとくからね。	Parae\nHeading off traveling, I hear.\nLeave the house to me.\nI'll keep it ready for whenever\nyou come home.	
0x5fdf8	0x3bf		パラエ\nレイナ。\n旅の方はうまくいってんのかい。	Parae\n{Reina}.\nIs the journey going well?	
0x5fdf8	0x3ea		プーラ\nねえぇぇぇ、ウォーリック\n一緒に遊ぼぉぉ。\nお父ちゃん、見張りの当番とかで遊んでくれないんだ。	Pura\nHey, {Warrick}!\nPlay with me.\nDaddy's on watch duty and\nwon't play with me.	
0x5fdf8	0x426		プーラ\nああっ、ブージ！\n今度、僕も狩りに連れてってよ。\n僕も将来、デーモン　ハンターになるんだ。\nプーラ\nうちのお父ちゃんはハーピーのハンターだけど、やっぱデーモン　ハンターの方がカッコいいもん。	Pura\nOh, {Booj}!\nTake me hunting next time.\nI'm gonna be a Demon Hunter\nsomeday.\pPura\nMy dad's a harpy hunter, but a\nDemon Hunter's way cooler.	
0x5fdf8	0x498		プーラ\nウォーリック旅にいくの？\nそれって新婚旅行？	Pura\n{Warrick}, you're traveling?\nIs it a honeymoon?	
0x5fdf8	0x4bc		プーラ\nダ　ンはいいな、ブージに狩り教えてもらってんだよ。	Pura\nLucky {Dan}, {Booj}'s teaching\nhim to hunt.	
0x5fdf8	0x4e9		パナップお婆ちゃん\n氷の洞窟に住む神官竜のフロスト様は、この地の守り神じゃ。\n遠い昔から、わしらを見守っていて下さる。	Granny Panap\nLord Frost, the {Priest Dragon}\nof the Ice Cavern, is this land's\nguardian.\nHe's watched over us since\nages past.	
0x5fdf8	0x530		パナップお婆ちゃん\nおおっブージか・・・・・。\nよく帰ったのう。\n狩りの成果はどうじゃった。	Granny Panap\nOh, {Booj}...\nWelcome home.\nHow was the hunt?	
0x5fdf8	0x56c		パナップお婆ちゃん\nウォーリック、レイナ、それにエルフのお嬢ちゃん。\nこの世界はいつも神官竜様に見守られているんだよ。	Granny Panap\n{Warrick}, {Reina}, and the\nlittle elf miss.\nThis world is always watched\nover by the {Priest Dragon}s.	
0x5fdf8	0x5ae		パナップお婆ちゃん\nウォーリック、帰ったのかい。	Granny Panap\n{Warrick}, you're back?	
0x5fdf8	0x5d6		ファルフ\nシェリーお姉ちゃんたら、僕を置いて一人でラット　ジャイアント狩りに行っちゃったんだぜ。\n約束してたのに、ひどいよな。	Falf\nSherry went and left me behind to\nhunt Rat Giants all by herself.\nShe promised me, too. So mean.	
0x5fdf8	0x62b		ファルフ\nブージ、おかえりぃぃぃ。\nシェリーお姉ちゃんってね、ブージが旅に出ている間、いつもブージの事ばっかり言うんだ。	Falf\n{Booj}, welcome back!\nYou know, while you were away,\nSherry talked about you all\nthe time.	
0x5fdf8	0x673		ファルフ\nウォーリックお兄ちゃん。\n僕も大人のなったらお兄ちゃんみたいな冒険者になるよ。	Falf\n{Warrick}!\nWhen I grow up I'll be an\nadventurer like you.	
0x5fdf8	0x6a0		ファルフ\n僕も旅行きたい。	Falf\nI wanna travel too.	
0x5fdf8	0x6c0		ボルナじいさん\n神官竜って言うのはじゃな、世界に数十頭いると言われている偉い竜なんじゃぞ。\nその神官竜様が守って下さる　この村に住めて、わしらは幸せ者じゃのう。	Old Borna\nThe {Priest Dragon}s, you see,\nare great dragons, dozens of\nthem the world over.\nWe're lucky to live in a village\none of them watches over.	
0x5fdf8	0x725		ボルナじいさん\nよく戻ったなブージ。\nこのごろデーモンの数がめっきり減ったと聞くが、大変じゃの。	Old Borna\nWelcome back, {Booj}.\nThey say the {Demon}s have\nthinned out lately. Hard work,\nthat.	
0x5fdf8	0x75f		ボルナじいさん\n森の奥には、オーガがいるからのぉ。\n気を付けてな、ウォーリック。	Old Borna\nThere are ogres deep in the\nwoods.\nTake care, {Warrick}.	
0x5fdf8	0x792		ボルナじいさん\nわしも昔みたいに旅に行きたいのう。	Old Borna\nI'd love to travel like I did\nin my younger days.	
0x5fdf8	0x7b3	ダ　ン	僕ね、ランバートお兄ちゃんが帰って来るまで、ブージと一緒に暮らす事にしたんだ。大婆様もいいって許してくれたんだ。	I'm gonna live with {Booj} until\n{Lambert} comes home.\n{Granny} said it was OK.	
0x603cd	0x44	ウォーリック	ブージ、見た事もない竜がいるぞ。\n神官竜か！？\nフロスト様も死んでるみたいだ。	{Booj}, there's a dragon I've\nnever seen.\nA {Priest Dragon}?!\nAnd Lord Frost looks dead too.	
0x603cd	0x8c	ブージ	神官竜同士で闘ったのか！？\nそんな事、今まで聞いた事がない。\nブージ\nそれにしても妙だな。\nデーモンはともかく、この神官竜はどうやって洞窟に入って来たんだ。	Did two {Priest Dragon}s fight?!\nI've never heard of such a thing.\p{Booj}\nStill, it's strange.\n{Demon}s aside, how did this\n{Priest Dragon} get into the\ncavern at all?	
0x603cd	0xf7	ウォーリック	強力な召喚師でもいるじゃないか。\n普通、デーモンって群をつくらないんだろ。	Maybe there's a powerful\nsummoner about.\n{Demon}s don't usually form\npacks, right?	
0x603cd	0x134	ブージ	・・・そうだな。\nいくら強力な力を持った神官竜でも、この数のデーモンを統率できるはずがない。\nブージ\n何か異常な力が働いている様だ。\n詳しく調べよう、ウォーリック。	...True.\nNo {Priest Dragon}, however\nmighty, could command this many\n{Demon}s.\p{Booj}\nSome abnormal power is at work.\nLet's look closer, {Warrick}.	
0x603cd	0x1bc	ウォーリック	・・・緑の竜？	...A green dragon?	
0x603cd	0x1dd	ブージ	この体格の神官竜。\nおそらく、南の大陸に住む緑竜バーダルだろう。\nブージ\n話でしか聞いていないが、バーダルは性格も温厚で、フロスト様と同様人々に敬われている神官竜のはずだ。	A {Priest Dragon} this size...\nLikely Bardal, the Green Dragon\nof the southern continent.\p{Booj}\nOnly by reputation, but Bardal\nis gentle, a {Priest Dragon}\nrevered like Lord Frost.	
0x603cd	0x258	ブージ	その神官竜が何でこんな所にいるんだ。	So why is that {Priest Dragon}\nin a place like this?	
0x603cd	0x27a	ブージ	バーダルはパラサイト　デーモンに操られてたんだ。\nどうやら、そのナイフをめぐってな。	Bardal was being controlled by\na Parasite Demon.\nOver that knife, it seems.	
0x603cd	0x2b5	ウォーリック	立ったまま死んでる。\nどうやら、この騎士がフロスト様と一緒に闘っていた様だな。	Dead on his feet.\nLooks like this knight fought\nalongside Lord Frost.	
0x603cd	0x2fb	ブージ	・・・今まで見た事もない３鎧７だ。\nどこの国の騎士でもないな。	...Armor like I've never seen.\nNo nation's knight wears this.	
0x603cd	0x32d	ウォーリック	兜・・・取ってみようか。	The helmet... let's take it off.	
0x603cd	0x371		ウォーリックは、騎士の死体から兜を外した。	{Warrick} removed the helmet\nfrom the knight's body.	
0x603cd	0x3a2	ウォーリック	・・・・・ランバート！？	......{LAMBERT}?!	
0x603cd	0x3c0	ブージ	ランバートだ。\n・・・・・なぜだッ！？\nなぜ、ランバートがこんな姿に。	It's {Lambert}.\n.....Why?!\nWhy is {Lambert} like this?	
0x603cd	0x404		目の前に死んでいる騎士を、２人は知っている。２人の友、そしてダ　ンの兄であるその男の名は、ランバート。\n彼は１年前に狩りに出たきり、行方不明になっていた。	They both knew the dead knight\nbefore them. Their friend, and\n{Dan}'s brother, the man named\n{Lambert}.\pHe'd gone hunting a year ago\nand never returned.	
0x603cd	0x47a	ブージ	ランバートは、間違ってもこんな３鎧７は着ない。\nどうなってんだ！？	{Lambert} would never wear\narmor like this.\nWhat's going on?!	
0x603cd	0x4ae	ウォーリック	ブージ、早くランバートを連れて村に帰ろう。	{Booj}, let's get {Lambert}\nback to the village, quick.	
0x603cd	0x4d4	ブージ	・・・いや。\nランバートの死体は、このままにしておこう。\nブージ\n村にはダ　ンがいる。\nこんな姿のランバートを運んで行くわけにはいかない。	...No.\nLeave {Lambert}'s body as it is.\p{Booj}\n{Dan} is in the village.\nWe can't carry {Lambert} home\nlooking like this.	
0x603cd	0x535	ウォーリック	これかな？\nフロスト様の言っていたナイフって。	Is this it?\nThe knife Lord Frost spoke of?	
0x603cd	0x56b		黄金のナイフを手にいれた。	You obtained the Golden Knife.	
0x603cd	0x58a	ブージ	フロスト様は休眠期だったはず。	Lord Frost should have been in\nhis dormant period.	
0x603cd	0x5aa	ブージ	・・・パディッシュか。\n有名な賢者や魔導士の名でもないな。	...Paddish.\nNot the name of any famous sage\nor mage.	
0x603cd	0x5e9	ブージ	・・・んんっ？	...Hm?	
0x603cd	0x60b		ブージは、かすかな空気の動きを感じた。\n息絶えていると思われた氷竜が、苦しげにその首を持ち上げた。	{Booj} felt a faint stir in the\nair.\nThe ice dragon they thought\ndead raised its head in pain.	
0x603cd	0x669		氷竜　フロスト\n・・・ブージに、ウォーリックか。\n頼みがある。\n氷竜　フロスト\nランバートの・・・３鎧７の下にナイフが隠してある。\nこれを、パディッシュに届けてほしい。\n氷竜　フロスト\nそれだけは貴奴に渡してはならぬ。\n・・・一刻も早く、パディッシュに。	Frost the Ice Dragon\n...{Booj}, and {Warrick}.\nI have a favor to ask.\pFrost the Ice Dragon\nBeneath {Lambert}'s armor a\nknife is hidden.\nTake it to Paddish.\pFrost the Ice Dragon\nIt must never fall to that fiend.\n...To Paddish, with all haste.	
0x603cd	0x728		言い残すとフロストは数百年に渡る生命活動を停止した。\nすると氷の結晶達がフロストを取り巻き始め、氷の棺を形成した。	With those last words, Frost\nstilled the life of centuries.\nThen ice crystals gathered round\nhim, forming a coffin of ice.	
0x603cd	0x79f	ブージ	・・・んんっ！\nウォーリック、隠れろ。	...Hm!\n{Warrick}, hide.	
0x6095b	0x12		城に用件があるのなら、右の通用門を使ってください。	If you have business at the\ncastle, please use the side gate\non the right.	
0x6095b	0x3b		いい天気ですなぁ。\n今日の様に天気がよいと仕事が楽でいいです。\n騎士　ポナー	Fine weather.\nWork's easy on a day this nice.\p{Knight} Ponar	
0x6095b	0x73		おおっと、騎士がこんな事を言ってはいけませんな。	Oops, a knight shouldn't say\nthings like that.	
0x6095b	0xaf		騎士　カリント\n今は謁見を行ってはいません。\nまた、あらためて・・・と言いたいのですが、いつ謁見が許されるかさえわかりません。	{Knight} Karint\nNo audiences are being held\nright now.\nI'd say come another time, but\nthere's no telling when one will\nbe granted.	
0x6095b	0x10c	レイナ	私達はクラウスより長老の手紙を届けに参りました。\n入城の許可をお願いします。	We've come from Klaus to deliver\nthe elder's letter.\nPlease grant us entry.	
0x6095b	0x15a		門番に、ローラの手紙を渡した。	You handed Lola's letter to the\ngatekeeper.	
0x6095b	0x189		騎士　カリント\nこの手紙は、たしかにベイグ王宛ての物ですな。\n・・・急ぎの様では大変ですな。\n今、確認を取って来ましょう。	{Knight} Karint\nThis letter is indeed addressed\nto King Veig.\n...Urgent, by the look of it.\nI'll go confirm at once.	
0x6095b	0x20b		ア・・・・・・・・・・・・・・・・・・・・・・・・・・・・。\nファーニス\n・・・遅いねぇ。\nあッ！	Aaaaah...\p{Furnis}\n...He's slow.\nAh!	
0x6095b	0x244		騎士　カリント\nお待たせしました。\n許可が下りましたので入城してください。	{Knight} Karint\nSorry for the wait.\nPermission is granted, please\nenter the castle.	
0x6095b	0x278		騎士　カリント\nお役目、ご苦労様です。	{Knight} Karint\nGood work at your post.	
0x6095b	0x292		騎士　カリント\nあなた達もジークの騎士に志願するつもりなのですか？	{Knight} Karint\nAre you here to volunteer as\nZeke knights too?	
0x6095b	0x2b6		騎士　カリント\nドラゴン　ライダー隊も帰って来たし、一安心ですな。	{Knight} Karint\nThe Dragon Rider corps is back,\nso that's a relief.	
0x6095b	0x2d9		騎士　ボーナム\nジーク王国にようこそ。\n表は魔物が多く大変だったでしょう。\nさっ、早く街に入り旅の疲れを癒して下さい。	{Knight} Bonum\nWelcome to the Zeke Kingdom.\nThe roads out there are thick\nwith {Monster}s, hard going.\nCome, rest your travel-weariness\nin town.	
0x6095b	0x325		騎士　ペイジ\n今ではジークの騎士ですが、２年前まで私は冒険者だったんですよ。	{Knight} Page\nI'm a Zeke knight now, but two\nyears ago I was an adventurer.	
